filepath,filename,label,split
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_832481.jpg,BNE_832481.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_121177.jpg,LY_121177.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_837180.jpg,BNE_837180.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_852132.jpg,MO_852132.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_512539.jpg,EO_512539.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_875452.jpg,LY_875452.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_765092.jpg,BNE_765092.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_44167.jpg,BNE_44167.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_83417.jpg,LY_83417.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_939410.jpg,MO_939410.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_552972.jpg,BA_552972.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_514638.jpg,EO_514638.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_918465.jpg,LY_918465.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_896296.jpg,BNE_896296.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_300733.jpg,MO_300733.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_277078.jpg,BNE_277078.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_831588.jpg,BNE_831588.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_918252.jpg,MO_918252.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_873686.jpg,MO_873686.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_19177.jpg,BA_19177.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_39469.jpg,EO_39469.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_371995.jpg,LY_371995.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_26771.jpg,MO_26771.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_488535.jpg,EO_488535.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_176821.jpg,LY_176821.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_986779.jpg,LY_986779.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_512229.jpg,EO_512229.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_1524.jpg,MO_1524.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_21130.jpg,BNE_21130.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_118878.jpg,BNE_118878.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_877055.jpg,LY_877055.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_262646.jpg,BA_262646.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_899254.jpg,BNE_899254.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_531180.jpg,EO_531180.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_853016.jpg,MO_853016.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_893495.jpg,BA_893495.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_897525.jpg,LY_897525.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_322445.jpg,BA_322445.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_20161.jpg,BA_20161.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_900927.jpg,MO_900927.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_888484.jpg,MO_888484.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_544516.jpg,BA_544516.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_506171.jpg,EO_506171.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_962746.jpg,LY_962746.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_959704.jpg,MO_959704.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_88826.jpg,BNE_88826.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_942934.jpg,MO_942934.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_77298.jpg,BA_77298.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_103756.jpg,MO_103756.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_48196.jpg,EO_48196.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_276444.jpg,MO_276444.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_991920.jpg,BA_991920.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_529390.jpg,BA_529390.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_376059.jpg,LY_376059.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_926291.jpg,LY_926291.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_839010.jpg,LY_839010.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_870248.jpg,MO_870248.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_850427.jpg,BNE_850427.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_37691.jpg,BNE_37691.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_300921.jpg,MO_300921.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_93573.jpg,MO_93573.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_299307.jpg,MO_299307.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_948750.jpg,LY_948750.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_959392.jpg,MO_959392.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_988983.jpg,LY_988983.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_263034.jpg,BNE_263034.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_943806.jpg,MO_943806.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_939651.jpg,MO_939651.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_39991.jpg,EO_39991.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_358883.jpg,LY_358883.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_536854.jpg,EO_536854.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_905158.jpg,MO_905158.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_393334.jpg,LY_393334.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_53335.jpg,BA_53335.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_504940.jpg,EO_504940.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_12405.jpg,BNE_12405.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_532512.jpg,EO_532512.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_340650.jpg,MO_340650.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_863951.jpg,BA_863951.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_142730.jpg,MO_142730.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_54028.jpg,BNE_54028.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_78471.jpg,MO_78471.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_309583.jpg,BA_309583.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_864134.jpg,LY_864134.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_945498.jpg,MO_945498.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_900086.jpg,LY_900086.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_271302.jpg,BNE_271302.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_64531.jpg,EO_64531.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_24568.jpg,EO_24568.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_866979.jpg,BNE_866979.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_104431.jpg,MO_104431.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_89346.jpg,MO_89346.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_879421.jpg,BNE_879421.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_265195.jpg,BNE_265195.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_855807.jpg,MO_855807.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_516265.jpg,EO_516265.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_488643.jpg,EO_488643.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_168926.jpg,LY_168926.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_894763.jpg,LY_894763.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_420083.jpg,LY_420083.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_140886.jpg,MO_140886.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_594734.jpg,BA_594734.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_29265.jpg,BNE_29265.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_71697.jpg,MO_71697.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_32523.jpg,LY_32523.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_371352.jpg,LY_371352.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_47420.jpg,EO_47420.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_939188.jpg,BA_939188.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_529831.jpg,EO_529831.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_81939.jpg,BNE_81939.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_839791.jpg,BNE_839791.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_135768.jpg,EO_135768.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_37422.jpg,BNE_37422.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_487689.jpg,EO_487689.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_866348.jpg,MO_866348.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_919876.jpg,LY_919876.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_415793.jpg,LY_415793.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_94378.jpg,BNE_94378.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_335605.jpg,MO_335605.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_914594.jpg,LY_914594.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_982252.jpg,LY_982252.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_509604.jpg,EO_509604.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_254272.jpg,BNE_254272.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_882416.jpg,BA_882416.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_860538.jpg,MO_860538.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_269331.jpg,BNE_269331.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_53024.jpg,EO_53024.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_355226.jpg,LY_355226.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_483703.jpg,EO_483703.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_908944.jpg,LY_908944.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_10622.jpg,BA_10622.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_764437.jpg,BNE_764437.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_25182.jpg,MO_25182.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_863122.jpg,BA_863122.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_129006.jpg,MO_129006.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_841070.jpg,LY_841070.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_513889.jpg,EO_513889.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_269921.jpg,BNE_269921.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_22197.jpg,BA_22197.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_345919.jpg,LY_345919.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_837910.jpg,LY_837910.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_797843.jpg,BNE_797843.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_846077.jpg,BA_846077.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_30987.jpg,BNE_30987.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_538389.jpg,BA_538389.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_498223.jpg,EO_498223.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_10819.jpg,MO_10819.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_238411.jpg,BNE_238411.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_56697.jpg,BNE_56697.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_493789.jpg,EO_493789.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_89535.jpg,MO_89535.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_936581.jpg,BA_936581.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_66860.jpg,EO_66860.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_145815.jpg,EO_145815.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/SNE_696483.jpg,SNE_696483.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_275300.jpg,BA_275300.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_42506.jpg,EO_42506.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_594363.jpg,BA_594363.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_835897.jpg,BA_835897.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_239868.jpg,BNE_239868.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_64440.jpg,EO_64440.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_893109.jpg,LY_893109.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_6091.jpg,EO_6091.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_928141.jpg,LY_928141.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_871861.jpg,MO_871861.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_5294.jpg,BNE_5294.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_483841.jpg,EO_483841.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_143031.jpg,MO_143031.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_344440.jpg,MO_344440.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_46088.jpg,BNE_46088.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_715.jpg,BNE_715.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_33518.jpg,EO_33518.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_116903.jpg,MO_116903.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_508897.jpg,EO_508897.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_25065.jpg,EO_25065.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_392666.jpg,LY_392666.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_329684.jpg,BA_329684.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_312237.jpg,MO_312237.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_303986.jpg,BA_303986.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_845210.jpg,BA_845210.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_910651.jpg,MO_910651.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_116029.jpg,LY_116029.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_555744.jpg,BA_555744.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_102779.jpg,BNE_102779.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_142429.jpg,EO_142429.jpg,eosinophil,train
